"nace","year","market_EU28"
2593,2015,114086518.693444
2593,2016,110758033.328442
2594,2005,58167886.632177
2594,2006,61821893.5147
2594,2007,67009257.320166
2594,2008,64577301.754126
2594,2009,45543899.642603
2594,2010,57379951.688546
2594,2011,67379447.603291
2594,2012,62642826.990492
2594,2013,64143373.560588
2594,2014,65888318.317745
2594,2015,65419918.16206
2594,2016,67044345.854286
2599,2005,219904942.451943
2599,2006,241727769.7736
2599,2007,273702018.480759
2599,2008,263857488.05289
2599,2009,203495905.482389
2599,2010,222030229.083696
2599,2011,245240681.247875
2599,2012,241227554.40672
2599,2013,244144908.94101
2599,2014,254667960.018339
2599,2015,270459754.4352
2599,2016,272490484.242924
2611,2005,70957591.682642
2611,2006,79007152.6959
2611,2007,210571711.725519
2611,2008,209055616.882502
2611,2009,173661242.43447
2611,2010,184113082.199596
2611,2011,184923992.41225
2611,2012,170255624.116039
2611,2013,166954064.358774
2611,2014,151562137.992993
2611,2015,182926371.123232
2611,2016,221337857.440116
2612,2005,44219906.212321
2612,2006,51339523.3164
2612,2007,53238470.961825
2612,2008,68521892.2548
2612,2009,52626974.64258
2612,2010,65956390.505708
2612,2011,81808283.624742
2612,2012,73579729.353515
2612,2013,71414480.905614
2612,2014,72185971.69343
2612,2015,69994029.153928
2612,2016,49665343.724214
2620,2005,108812613.294161
2620,2006,100574431.7314
2620,2007,246101988.740931
2620,2008,221666904.809218
2620,2009,190278780.172385
2620,2010,138564738.533152
2620,2011,118448539.844116
2620,2012,135330802.417958
2620,2013,133850386.777212
2620,2014,116485717.902743
2620,2015,122555689.906584
2620,2016,147799365.51414
2630,2005,19807177.254438
2630,2006,22508050.5639
2630,2007,323811906.220521
2630,2008,308450162.440142
2630,2009,227787415.468386
2630,2010,249024458.308184
2630,2011,226612712.180966
2630,2012,213155412.660484
2630,2013,134954496.26442
2630,2014,120475085.275188
2630,2015,122041354.240036
2630,2016,122180807.832324
2640,2005,113983266.977797
2640,2006,146511910.7276
2640,2007,176007584.911032
2640,2008,205476794.098346
2640,2009,186918480.698611
2640,2010,223072785.850036
2640,2011,166292849.419987
2640,2012,155793123.079384
2640,2013,142420070.490096
2640,2014,133025738.127968
2640,2015,136907839.619012
2640,2016,132838405.445994
2651,2005,306068779.880318
2651,2006,334874623.6616
2651,2007,348584325.196482
2651,2008,354975171.785078
2651,2009,297246446.89394
2651,2010,341632871.57068
2651,2011,386754904.043996
2651,2012,392515860.812173
2651,2013,399315055.962522
2651,2014,407594099.426843
2651,2015,429770727.764884
2651,2016,422538899.806866
2652,2005,7772054.331993
2652,2006,7702579.9422
2652,2007,6959433.029733
2652,2008,7393806.088788
2652,2009,4843287.376683
2652,2010,5270701.997082
2652,2011,6189117.187655
2652,2012,6317213.72366
2652,2013,6358444.255758
2652,2014,6231865.28636
2652,2015,5959988.255188
2652,2016,6149126.297532
2660,2005,73843365.317246
2660,2006,75150924.8006
2660,2007,77065511.873049
2660,2008,83236845.965746
2660,2009,78098387.777033
2660,2010,79612394.671562
2660,2011,83906352.591142
2660,2012,82429738.904933
2660,2013,82944073.598694
2660,2014,89198510.67694
2660,2015,102940935.87954
2660,2016,98228881.567284
2670,2005,27869536.30657
2670,2006,33637542.4418
2670,2007,35808361.380936
2670,2008,33635307.893086
2670,2009,29227674.451403
2670,2010,42711470.667626
2670,2011,48512122.841728
2670,2012,47433725.172288
2670,2013,52044602.597232
2670,2014,51122750.09275
2670,2015,57422882.015092
2670,2016,80692479.660654
2680,2008,2484032.29784
2680,2009,1788477.796435
2680,2010,1874717.995814
2680,2011,2144396.355722
2680,2012,2161211.221589
2680,2013,1252456.20717
2680,2014,2078955.805857
2680,2015,1972352.238252
2680,2016,1491757.666632
2699,2008,13728177.919968
2699,2009,8478904.534931
2699,2010,7898490.19545
2699,2011,14128207.176301
2699,2012,15587058.275229
2699,2013,13620646.770276
2699,2014,15029406.418467
2699,2015,12047361.461564
2699,2016,52439640.42444
2711,2005,238297319.201942
2711,2006,277110965.3884
2711,2007,316079128.348641
2711,2008,349713848.82003
2711,2009,280094015.161691
2711,2010,317102119.308502
2711,2011,349149714.912774
2711,2012,329449938.458592
2711,2013,292095705.89073
2711,2014,290148591.075091
2711,2015,292995762.606052
2711,2016,238309813.518252
2712,2005,250613528.810827
2712,2006,249797277.763
2712,2007,274727512.320399
2712,2008,302443704.345482
2712,2009,238708079.738735
2712,2010,275493767.387528
2712,2011,308300870.926641
2712,2012,308639190.700358
2712,2013,298921817.823762
2712,2014,306339513.234027
2712,2015,313879726.913192
2712,2016,313931118.219966
2720,2005,31309375.617478
2720,2006,33339573.7741
2720,2007,40922061.960888
2720,2008,41838020.057108
2720,2009,33395512.399876
2720,2010,37520157.592104
2720,2011,43538239.087676
2720,2012,44938944.580887
2720,2013,48652227.614802
2720,2014,48886894.353066
2720,2015,51778943.289832
2720,2016,55189218.934506
2731,2005,9380545.323016
2731,2006,9588949.0367
2731,2007,11013851.52126
2731,2008,11058193.630568
2731,2009,9175657.687252
2731,2010,9895925.888212
2731,2011,10173205.614586
2731,2012,10471667.925523
2731,2013,12155153.307276
2731,2014,12964361.159316
2731,2015,15179849.822984
2731,2016,14515273.23099
2732,2005,42655567.888773
2732,2006,59128337.9137
2732,2007,180493613.821989
2732,2008,180839370.540408
2732,2009,129338810.913405
2732,2010,164757243.913008
2732,2011,195677117.40208
2732,2012,184607042.056521
2732,2013,175012600.359324
2732,2014,168430629.01616
2732,2015,174665816.168932
2732,2016,142440245.97555
2733,2005,115981881.251124
2733,2006,120511367.8208
2733,2007,114859698.414219
2733,2008,113703730.251558
2733,2009,92217335.991898
2733,2010,110820179.736798
2733,2011,117736954.720384
2733,2012,113269586.372985
2733,2013,113360602.975746
2733,2014,116227918.049481
2733,2015,115780248.516064
2733,2016,121080960.048774
2740,2005,132257784.050364
2740,2006,138218853.5112
2740,2007,152047439.906193
2740,2008,146294530.746984
2740,2009,122986317.384042
2740,2010,133421654.599846
2740,2011,149251887.733252
2740,2012,145278199.5168
2740,2013,147134947.04664
2740,2014,156631563.151
2740,2015,172768646.33644
2740,2016,169305858.686652
2751,2005,216250495.095362
2751,2006,223997623.3374
2751,2007,237694176.047349
2751,2008,217225664.42443
2751,2009,181440802.521732
2751,2010,188882017.912428
2751,2011,196809299.78892
2751,2012,186264437.879177
2751,2013,187000195.185006
2751,2014,190025768.751413
2751,2015,200306149.133332
2751,2016,199116003.46485
2752,2005,40559914.622052
2752,2006,44810379.1498
2752,2007,44795707.733502
2752,2008,43151345.141364
2752,2009,38059531.283734
2752,2010,40174421.176602
2752,2011,39952329.282092
2752,2012,34783606.29786
2752,2013,36364665.295098
2752,2014,34271434.792847
2752,2015,32583032.83202
2752,2016,32738706.809784
2790,2005,128549295.319179
2790,2006,137431948.2976
2790,2007,150837530.028201
2790,2008,166323528.615132
2790,2009,123318226.576116
2790,2010,142638566.893008
2790,2011,158044167.599804
2790,2012,155272239.159408
2790,2013,157622644.738356
2790,2014,153521840.307073
2790,2015,158545440.416748
2790,2016,234076875.570018
2799,2016,33551793.806526
2811,2005,289254900.115167
2811,2006,317033314.2581
2811,2007,341320544.60895
2811,2008,364184179.48001
2811,2009,318709006.985021
2811,2010,351823363.12629
2811,2011,401269897.982803
2811,2012,409818718.580404
2811,2013,394677026.452506
2811,2014,420680308.327804
2811,2015,406479300.504728
2811,2016,359379039.871938
2812,2005,82837871.013954
2812,2006,91517130.0472
2812,2007,103147827.121422
2812,2008,111330165.664502
2812,2009,71949847.06256
2812,2010,90088112.897606
2812,2011,114079750.802799
2812,2012,117392345.08309
2812,2013,112531767.604158
2812,2014,120246150.179078
2812,2015,121860812.046204
2812,2016,118990627.582656
2813,2005,168951758.175648
2813,2006,188497342.2299
2813,2007,205763968.022382
2813,2008,213650644.187014
2813,2009,176986321.141014
2813,2010,205468784.020262
2813,2011,231336407.171198
2813,2012,222597483.27894
2813,2013,218390244.784446
2813,2014,220066034.192739
2813,2015,218902584.325216
2813,2016,219430432.135944
2814,2005,125239574.105618
2814,2006,147162224.902
2814,2007,168055030.685754
2814,2008,171232922.151406
2814,2009,147220967.797403
2814,2010,159850315.955562
2814,2011,175028997.001053
2814,2012,173674471.95658
2814,2013,185321694.298104
2814,2014,195700772.339814
2814,2015,180732916.976612
2814,2016,189912364.044486
2815,2005,178282457.558961
2815,2006,200269495.2456
2815,2007,232199819.366256
2815,2008,260333906.5801
2815,2009,184549664.437989
2815,2010,199959133.28507
2815,2011,233981628.0863
2815,2012,225787949.39505
2815,2013,225826113.867816
2815,2014,236341925.489593
2815,2015,233999196.48468
2815,2016,233214791.461998
2821,2005,33148153.508582
2821,2006,37686155.4443
2821,2007,39341449.917891
2821,2008,42026335.592426
2821,2009,32685318.7645
2821,2010,34751442.886918
2821,2011,40305059.676539
2821,2012,38489008.776897
2821,2013,39202725.765378
2821,2014,36360335.223198
2821,2015,36544727.93554
2821,2016,37394839.531176
2822,2005,276088284.048969
2822,2006,302495177.7804
2822,2007,351135595.023759
2822,2008,352112517.671544
2822,2009,243487887.825643
2822,2010,239397479.14833
2822,2011,290937420.54267
2822,2012,291821412.409793
2822,2013,292368899.229372
2822,2014,313493351.068303
2822,2015,328913784.029292
2822,2016,331093538.376618
2823,2005,11427656.737259
2823,2006,14903087.8634
2823,2007,38864786.016564
2823,2008,28402757.531704
2823,2009,18256442.690513
2823,2010,19874301.56541
2823,2011,18266514.103003
2823,2012,20000629.449402
2823,2013,20371052.728026
2823,2014,21768052.452748
2823,2015,26101213.045424
2823,2016,24091457.470398
2824,2005,21699370.558278
2824,2006,25234575.3869
2824,2007,26447243.236353
2824,2008,23801593.96059
2824,2009,17243037.714417
2824,2010,20694129.956788
2824,2011,24127666.454607
2824,2012,23571761.547901
2824,2013,23648477.83389
2824,2014,24167427.936267
2824,2015,25522286.145356
2824,2016,25811597.81268
2825,2005,222212118.666559
2825,2006,255915403.1423
2825,2007,273924298.219293
2825,2008,285093831.790858
2825,2009,220319354.399207
2825,2010,242446751.025468
2825,2011,272753815.926379
2825,2012,262941854.436338
2825,2013,261580313.504286
2825,2014,274636385.8105
2825,2015,290383002.458736
2825,2016,290845452.841464
2829,2005,244927581.827068
2829,2006,278699768.6066
2829,2007,285142868.53038
2829,2008,300456508.331106
2829,2009,249099553.843016
2829,2010,264747873.617736
2829,2011,309635446.933766
2829,2012,313074222.208664
2829,2013,302282712.66417
2829,2014,320574743.729541
2829,2015,339028062.634184
2829,2016,337762856.007972
2830,2005,160595808.10357
2830,2006,173511600.0794
2830,2007,191901502.633986
2830,2008,223860556.743654
2830,2009,162326253.865979
2830,2010,167971579.21017
2830,2011,212635914.655003
2830,2012,219899130.985191
2830,2013,223647421.044138
2830,2014,216134791.435871
2830,2015,208962605.089392
2830,2016,205722632.192244
2841,2005,137563876.507225
2841,2006,150864131.4774
2841,2007,165876862.100904
2841,2008,184691961.777896
2841,2009,131192391.282333
2841,2010,126383938.414042
2841,2011,168163692.152945
2841,2012,179767665.993895
2841,2013,178804051.958574
2841,2014,176806231.807667
2841,2015,186044203.390672
2841,2016,180447359.544132
2849,2005,57736852.270643
2849,2006,67100534.4845
2849,2007,72471047.642838
2849,2008,75450303.902482
2849,2009,47418500.778104
2849,2010,55496974.563838
2849,2011,68131891.428059
2849,2012,65155569.353056
2849,2013,60763117.798908
2849,2014,62920056.639034
2849,2015,64737966.006956
2849,2016,74073871.545318
2891,2005,29916603.009251
2891,2006,34522318.5065
2891,2007,38584012.002129
2891,2008,43553132.668276
2891,2009,41430344.86392
2891,2010,43780554.951658
2891,2011,47364875.48525
2891,2012,42966797.190947
2891,2013,41354666.807622
2891,2014,41641497.389828
2891,2015,35506830.34888
2891,2016,38603395.234764
2892,2005,190467289.694836
2892,2006,220979052.3721
2892,2007,259654727.273706
2892,2008,265386387.713408
2892,2009,156403513.26683
2892,2010,189952062.906674
2892,2011,251988617.912646
2892,2012,255060128.015
2892,2013,228986784.26547
2892,2014,218739336.301192
2892,2015,218721132.1856
2892,2016,196507646.229168
2893,2005,83529588.685802
2893,2006,89507253.1749
2893,2007,99002213.885655
2893,2008,98148920.717304
2893,2009,84933107.967407
2893,2010,91139487.34529
2893,2011,104103172.099052
2893,2012,106399480.600049
2893,2013,109189428.222966
2893,2014,114054011.207507
2893,2015,115854782.02606
2893,2016,121668039.400788
2894,2005,68000659.597115
2894,2006,69901404.1572
2894,2007,73947948.015915
2894,2008,60003784.934604
2894,2009,39937669.38846
2894,2010,54598420.066474
2894,2011,66305804.022804
2894,2012,59986502.114889
2894,2013,62170707.48966
2894,2014,61720760.271177
2894,2015,64276578.743036
2894,2016,67338775.236234
2895,2005,48484234.178436
2895,2006,52002659.6837
2895,2007,54568290.007611
2895,2008,52338223.505464
2895,2009,41239035.783228
2895,2010,43679196.300398
2895,2011,46893033.48368
2895,2012,46285965.761847
2895,2013,42130968.154002
2895,2014,42749212.2645
2895,2015,44748388.902624
2895,2016,48604159.061598
2896,2005,60425574.599586
2896,2006,64953186.3992
2896,2007,65614730.238945
2896,2008,71051368.71417
2896,2009,47350218.656434
2896,2010,59672660.548476
2896,2011,79721852.38464
2896,2012,84769830.906803
2896,2013,76545251.828388
2896,2014,83206777.507672
2896,2015,88334926.21052
2896,2016,89503635.91461
2899,2005,195290251.368506
2899,2006,214787626.4171
2899,2007,278672802.591429
2899,2008,310933024.150064
2899,2009,218681208.964211
2899,2010,289085202.890162
2899,2011,351385275.94134
2899,2012,312707714.240677
2899,2013,333796437.979116
2899,2014,316072572.178447
2899,2015,305338819.154556
2899,2016,322085559.810894
2910,2005,2512070405.17513
2910,2006,2624478129.0288
2910,2007,2883684810.23171
2910,2008,2714253352.14773
2910,2009,1968146860.33255
2910,2010,2667619057.65629
2910,2011,2911357230.77481
2910,2012,2818849814.44924
2910,2013,3058181906.59418
2910,2014,2754975463.08709
2910,2015,3186934087.29414
2910,2016,3285599276.07837
2920,2005,176014836.172861
2920,2006,202108983.8966
2920,2007,234490386.963492
2920,2008,237247571.661304
2920,2009,133186884.505185
2920,2010,161012410.393568
2920,2011,190460309.149983
2920,2012,179761859.868115
2920,2013,176118760.791582
2920,2014,181961930.683267
2920,2015,192040537.267216
2920,2016,209687392.667718
2931,2005,145425242.184313
2931,2006,154470210.9951
2931,2007,161407373.413167
2931,2008,148227283.239212
2931,2009,111927093.275085
2931,2010,139949330.477774
2931,2011,156170858.741747
2931,2012,155144415.067236
2931,2013,156444924.968808
2931,2014,163543293.361819
2931,2015,175376595.704816
2931,2016,181946584.784478
2932,2005,1045264385.1366
2932,2006,1154459452.245
2932,2007,1213178539.02341
2932,2008,1229444787.73405
2932,2009,935077765.025737
2932,2010,1113563655.1249
2932,2011,1225633410.96876
2932,2012,1217117274.9836
2932,2013,1188221995.38865
2932,2014,1317425192.67829
2932,2015,1487730828.9048
2932,2016,1702090181.72718
2999,2008,1695093.320978
2999,2009,1557405.735403
2999,2010,1794800.311268
2999,2011,1866104.196514
2999,2012,1946362.236476
2999,2013,1740700.456782
2999,2014,1470171.836833
2999,2015,1028551.995944
3011,2005,15236351.530813
3011,2006,15279712.7406
3011,2007,19552711.956381
3011,2008,130008506.386576
3011,2009,111002522.073419
3011,2010,115863126.386868
3011,2011,94911201.153766
3011,2012,85020685.315503
3011,2013,66617245.853844
3011,2014,78667503.710621
3011,2015,79415995.647208
3011,2016,88736657.276802
3012,2005,42748977.793718
3012,2006,60241683.1797
3012,2007,63830576.593179
3012,2008,67868420.869544
3012,2009,53296452.177488
3012,2010,63210166.845842
3012,2011,55884384.034583
3012,2012,49977627.076538
3012,2013,50811626.639046
3012,2014,45463886.018614
3012,2015,52358265.494216
3012,2016,51950756.316408
3020,2005,104842219.136634
3020,2006,102289331.0351
3020,2007,112975230.549789
3020,2008,142973975.446214
3020,2009,148155755.255441
3020,2010,142130112.87409
3020,2011,142236261.01204
3020,2012,151591110.752382
3020,2013,145888882.330044
3020,2014,165822028.771735
3020,2015,167845832.186428
3020,2016,144814137.776136
3030,2005,365794849.544341
3030,2006,344461857.1053
3030,2007,388731470.248962
3030,2008,382814906.35212
3030,2009,383044459.25375
3030,2010,438448741.28117
3030,2011,442776273.504773
3030,2012,513373376.198277
3030,2013,609016311.69603
3030,2014,662994047.918713
3030,2015,681695214.757172
3030,2016,733846457.615154
3091,2005,44244549.73491
3091,2006,41954856.6514
3091,2007,43126821.562257
3091,2008,50734346.570402
3091,2009,39556331.982248
3091,2010,36664864.843834
3091,2011,42356212.661826
3091,2012,37959162.580717
3091,2013,38379096.065226
3091,2014,42865558.407287
3091,2015,45621929.396692
3091,2016,47717475.887226
3092,2005,29313406.778236
3092,2006,28788433.7455
3092,2007,31544746.318431
3092,2008,30455081.47897
3092,2009,28988783.826821
3092,2010,30864446.597904
3092,2011,31599720.032888
3092,2012,33063474.541776
3092,2013,31805518.860696
3092,2014,33730064.046686
3092,2015,36871301.51056
3092,2016,37242822.661692
3099,2005,5242609.490748
3099,2006,5303330.5908
3099,2007,4552778.397366
3099,2008,5607928.828386
3099,2009,4080374.284227
3099,2010,4264644.771508
3099,2011,4546722.574895
3099,2012,4368253.618085
3099,2013,4215117.182724
3099,2014,4363915.924508
3099,2015,5350615.464216
3099,2016,5342211.403092
3100,2005,184426124.254841
3100,2006,191499107.8429
3100,2007,195460988.473134
3100,2008,213312366.646634
3100,2009,180879511.567603
3100,2010,185977582.409258
3100,2011,207461216.792814
3100,2012,183799543.948041
3100,2013,174863261.727756
3100,2014,182660708.285643
3100,2015,195049877.146344
3100,2016,190561209.090948
3101,2005,85785264.632921
3101,2006,88723898.4929
3101,2007,93494699.531496
3101,2008,89236302.90082
3101,2009,67404417.172128
3101,2010,66406621.017238
3101,2011,69774666.017798
3101,2012,68398595.794977
3101,2013,66980009.556306
3101,2014,70198060.639406
3101,2015,75542953.13048
3101,2016,76433252.577042
3102,2005,84622883.251753
3102,2006,92825456.1872
3102,2007,98430577.810731
3102,2008,93589107.977994
3102,2009,77875737.425882
3102,2010,84664285.608198
3102,2011,85442048.178093
3102,2012,82332568.179379
3102,2013,81951975.543144
3102,2014,85142043.180754
3102,2015,90652960.885256
3102,2016,92954555.844276
3103,2005,36746771.028079
3103,2006,39000277.305
3103,2007,39909681.091008
3103,2008,40275844.384628
3103,2009,36843543.602932
3103,2010,38126388.079236
3103,2011,40393542.158943
3103,2012,39469678.308641
3103,2013,37441761.971502
3103,2014,39574163.52519
3103,2015,44285420.42144
3103,2016,44511154.361574
3109,2005,175647299.681294
3109,2006,180693922.7148
3109,2007,193705519.448718
3109,2008,189051909.678162
3109,2009,153570028.605055
3109,2010,161561430.215088
3109,2011,170560065.399447
3109,2012,166026263.447863
3109,2013,162725932.99746
3109,2014,171165162.200298
3109,2015,176859620.868436
3109,2016,182015624.476452
3211,2005,4963400.689912
3211,2006,4453149.8319
3211,2007,5605235.781075
3211,2008,13155089.390406
3211,2009,22353228.511944
3211,2010,17728082.3947
3211,2011,22360952.314953
3211,2012,18206142.064579
3211,2013,20551409.106732
3211,2014,13315546.553085
3211,2015,17280549.168212
3211,2016,15472507.48065
3212,2005,73473019.4492
3212,2006,88935408.7325
3212,2007,82438156.353006
3212,2008,65005938.243412
3212,2009,46599904.62067
3212,2010,51647751.315176
3212,2011,59968838.537673
3212,2012,52325721.110733
3212,2013,52988462.425206
3212,2014,52867629.135433
3212,2015,55886319.221656
3212,2016,58407333.71715
3213,2008,5960931.917416
3213,2009,5377049.540865
3213,2010,5650912.37348
3213,2011,6445773.010647
3213,2012,5516861.61614
3213,2013,5591316.227238
3213,2014,6125195.397391
3213,2015,5370171.84
3213,2016,5720496.500634
3220,2005,6246480.932699
3220,2006,6062883.2847
3220,2007,5570829.136557
3220,2008,5734948.80145
3220,2009,5114881.935657
3220,2010,5557254.298664
3220,2011,5562356.336588
3220,2012,5666972.298806
3220,2013,5884720.6971
3220,2014,6114684.212581
3220,2015,6138233.208844
3220,2016,6343975.62123
3230,2005,27749821.099315
3230,2006,28217133.8174
3230,2007,25377254.706141
3230,2008,23723649.208394
3230,2009,23101234.209898
3230,2010,25502305.841074
3230,2011,27224188.262826
3230,2012,24917703.384966
3230,2013,25424335.21782
3230,2014,25666240.888022
3230,2015,25209413.9671
3230,2016,25344163.435326
3240,2005,37221443.874125
3240,2006,37978119.5365
3240,2007,37745355.629916
3240,2008,38980778.980698
3240,2009,37362420.711365
3240,2010,48807832.343664
3240,2011,47743980.752357
3240,2012,54544368.315038
3240,2013,49671040.161876
3240,2014,73340069.966604
3240,2015,76111728.914056
3240,2016,62506383.95043
3250,2005,217629727.55223
3250,2006,225912187.8299
3250,2007,244265956.908552
3250,2008,264767266.00037
3250,2009,252690687.09779
3250,2010,273828357.613144
3250,2011,285939829.20534
3250,2012,298586032.787308
3250,2013,296655419.131764
3250,2014,315905198.333515
3250,2015,329297415.680112
3250,2016,337598926.757688
3291,2005,13084488.378731
3291,2006,12543021.1643
3291,2007,12590291.255697
3291,2008,11960500.6921
3291,2009,10403395.552132
3291,2010,11523495.59595
3291,2011,11575626.138785
3291,2012,12120652.309549
3291,2013,12052919.29002
3291,2014,12665150.219799
3291,2015,13319323.954728
3291,2016,13605502.37358
3299,2005,51270345.741342
3299,2006,53385852.8104
3299,2007,54207534.328191
3299,2008,53368728.583952
3299,2009,44239994.076244
3299,2010,47692053.074812
3299,2011,51883353.104706
3299,2012,51795800.477043
3299,2013,53774496.438096
3299,2014,54051494.18942
3299,2015,58382770.397204
3299,2016,58506452.170644
3311,2005,29467587.147866
3311,2006,27572846.5958
3311,2007,34140659.8473
3311,2008,45530128.91022
3311,2009,54305069.214191
3311,2010,56762147.99465
3311,2011,56756952.738418
3311,2012,58717856.188208
3311,2013,57882837.692526
3311,2014,62110583.587549
3311,2015,65911303.802564
3311,2016,63873195.632946
3312,2005,184054548.81884
3312,2006,195865418.8326
3312,2007,223500079.183392
3312,2008,269433714.079828
3312,2009,241939789.90399
3312,2010,255816277.3634
3312,2011,285977812.002182
3312,2012,282842640.853577
3312,2013,294029553.165348
3312,2014,313687837.806252
3312,2015,341282498.065476
3312,2016,336573233.544618
3313,2005,12276714.395785
3313,2006,14543462.2751
3313,2007,15024445.871805
3313,2008,42849862.832674
3313,2009,51885923.74306
3313,2010,56427336.761388
3313,2011,61239392.149101
3313,2012,58540069.639324
3313,2013,59447022.631332
3313,2014,61565932.755348
3313,2015,66362562.325708
3313,2016,66394726.503072
3314,2005,39467953.951034
3314,2006,45584782.9118
3314,2007,48671849.440701
3314,2008,52986430.973076
3314,2009,53531835.617849
3314,2010,61457302.65252
3314,2011,72905847.686925
3314,2012,67477766.577522
3314,2013,68071619.465682
3314,2014,70520649.646699
3314,2015,74860023.902444
3314,2016,72311606.046432
3315,2005,39421483.734262
3315,2006,46152569.6038
3315,2007,47679436.047501
3315,2008,54053805.842994
3315,2009,47683914.948748
3315,2010,39654803.55605
3315,2011,43817648.826234
3315,2012,43513793.789431
3315,2013,43483353.86199
3315,2014,45600374.871583
3315,2015,49789943.518876
3315,2016,49157824.185468
3316,2005,89908371.130459
3316,2006,95539628.7406
3316,2007,103732121.682495
3316,2008,114248694.847192
3316,2009,116813263.611277
3316,2010,117348920.588064
3316,2011,122273708.487477
3316,2012,133475134.843666
3316,2013,137998031.596782
3316,2014,141575319.664933
3316,2015,160687743.676592
3316,2016,169959185.76639
3317,2005,33463466.895733
3317,2006,38163187.2666
3317,2007,44315638.930368
3317,2008,47004942.935342
3317,2009,44864674.965136
3317,2010,45090137.025928
3317,2011,54632255.581372
3317,2012,57112611.285058
3317,2013,56853695.840382
3317,2014,56200822.750317
3317,2015,59346708.783912
3317,2016,59788760.40186
3319,2005,569722.174931
3319,2006,1044274
3319,2007,1341099.18
3319,2008,2573757.488956
3319,2009,2236101.729049
3319,2010,2064342.828906
3319,2011,748271.528528
3319,2012,727983.960298
3319,2013,339457.508712
3319,2014,395503.829014
3319,2015,359406.208964
3319,2016,448865.953782
3320,2005,239896390.957237
3320,2006,271722250.4799
3320,2007,339920109.240786
3320,2008,397533013.940068
3320,2009,363136750.833979
3320,2010,359254545.999972
3320,2011,382872753.754843
3320,2012,379053308.622352
3320,2013,380074678.053588
3320,2014,380414553.570562
3320,2015,388461665.417188
3320,2016,365604159.713736
3999,2005,30458343.198297
3999,2006,35503018.5972
3999,2007,38014134.257241
3999,2008,128229272.399008
3999,2009,107378513.62048
3999,2010,120429694.823382
3999,2011,126447032.900479
3999,2012,117302990.296086
3999,2013,114255948.63081
3999,2014,130577206.082295
3999,2015,145819147.52174
3999,2016,132874730.762196
